,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
3758,64534,0.0,2012-10-22,Wvt,1375,WVT,34.26418059,-2.93973261,Muungano,0,Lake Victoria,Mwaburugu,Shinyanga,17,1,Bariadi,Mhunze,500,True,GeoData Consultants Ltd,WUG,,False,2007,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
57405,4362,0.0,2012-10-22,Rwssp,0,DWE,32.51651416,-3.99151266,Kwa Andrea Zumbi,0,Lake Tanganyika,Kundikili Magharibi B,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,functional
40343,52527,0.0,2012-10-22,World Vision,0,Consulting Engineer,32.87318899,-4.12644994,Kwa Mwanasekwa,0,Lake Tanganyika,Uchama,Tabora,14,1,Nzega,Ikindwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
8641,25347,0.0,2012-10-22,Wvt,1362,WVT,34.28936495,-2.99087499,Nyuguyu Twiga,0,Lake Victoria,Simiyu A,Shinyanga,17,1,Bariadi,Mhunze,250,True,GeoData Consultants Ltd,WUG,,False,2006,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
18682,19730,0.0,2012-10-22,Government Of Tanzania,1523,Government,33.98820028,-1.72004574,Mahakamani,0,Lake Victoria,Rwiginga,Mara,20,3,Musoma Rural,Muriaza,320,,GeoData Consultants Ltd,VWC,,False,1983,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
47582,48122,0.0,2012-10-22,Unicef,0,DWE,0.0,-2e-08,Mitindu Mbugani,0,Lake Victoria,Mitindu,Mwanza,19,2,Magu,Kiloleli,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
50003,38249,0.0,2012-10-22,Government Of Tanzania,1500,Government,33.98883766,-1.7241485,Kwa Mganga,0,Lake Victoria,Kitabaga,Mara,20,3,Musoma Rural,Muriaza,320,,GeoData Consultants Ltd,VWC,,True,1983,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
38317,13204,0.0,2012-10-22,Wsdp,0,DWE,0.0,-2e-08,Muungano,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
9501,13198,0.0,2012-10-22,Government Of Tanzania,0,Government,33.35239987,-3.79757861,Kwa Kulea Ndamo,0,Internal,Bukamba,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
3076,21042,0.0,2012-10-22,Rwssp,0,DWE,32.52452119,-4.01589283,Vumilia,0,Lake Tanganyika,Itonja Matole,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
23988,22058,0.0,2012-10-22,Rwssp,0,DWE,32.45783671,-3.97539866,Kwa Yusuph Luhanga,0,Lake Tanganyika,Ikonongo,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
47288,57273,0.0,2012-10-22,World Vision,0,Consulting Engineer,32.88911649,-4.14189068,Isukamawe,0,Lake Tanganyika,Isukamawe,Tabora,14,1,Nzega,Ikindwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49283,42558,0.0,2012-10-22,Kikundi Cha Akina Mama,0,Unknown Installer,32.52450961,-3.98588155,Kwa Godfrey Masesa,0,Lake Tanganyika,Kundikili Mashariki B,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
47340,50589,0.0,2012-10-22,Adb,0,DWE,33.5542464,-3.36899706,Mipawa,0,Internal,Shimo,Shinyanga,17,8,Kishapu,Mondo,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
1265,59249,0.0,2012-10-22,World Vision,0,World vision,32.29349634,-3.47524913,Nyakasanza,0,Lake Tanganyika,Nyakasanza,Shinyanga,17,5,Bukombe,Ushirika,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
50020,35770,0.0,2012-10-22,World Vision,0,,32.29780813,-3.38529532,Wapendanao,0,Lake Tanganyika,Shibutwe B,Shinyanga,17,5,Bukombe,Ushirika,0,,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
42189,34449,0.0,2012-10-22,Government Of Tanzania,0,DWE,33.50067694,-4.3370303,Kwa Mserbia,0,Internal,Ntigu A,Tabora,14,2,Igunga,Ndembezi,0,True,GeoData Consultants Ltd,Water authority,,False,0,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
22162,28756,0.0,2012-10-22,Rwssp,0,DWE,32.52839014,-3.99954838,Songambele,0,Lake Tanganyika,Kundikili Mashariki A,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,hand dtw,borehole,groundwater,other,other,non functional
6841,33228,0.0,2012-10-22,Unicef,0,DWE,0.0,-2e-08,Kwa Mzee Bakari,0,Lake Victoria,Mitindu,Mwanza,19,2,Magu,Kiloleli,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
38077,56763,100.0,2012-10-22,Ministry Of Water,1216,MTN,34.04619214,-1.13180056,Kwa Adongo,0,Lake Victoria,Headquarter,Mara,20,6,Tarime,Tai,400,True,GeoData Consultants Ltd,VWC,Mradi wa maji vijijini,False,1972,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,functional
32456,15213,0.0,2012-10-22,Water Aid/sema,0,Water Aid/sema,32.31007456,-4.38194618,Buchama,0,Lake Tanganyika,Buchama,Shinyanga,14,4,Kahama,Ushetu,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,unknown,unknown,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
44490,19271,100.0,2012-10-22,Ministry Of Water,1237,MTN,34.04587813,-1.13433374,Kwa Mzee Muka,0,Lake Victoria,Headquarter,Mara,20,6,Tarime,Tai,500,True,GeoData Consultants Ltd,VWC,Mradi wa maji vijijini,False,1972,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
1171,19061,0.0,2012-10-22,Government Of Tanzania,0,Government,33.31256142,-3.84543677,Kwa Mwanankale,0,Internal,Mihogoni,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
53897,30442,0.0,2012-10-22,Water Aid /sema,0,Water Aid /sema,32.35615398,-4.41145481,Makura Sahani,0,Lake Tanganyika,Ukungura,Tabora,14,4,Urambo,Kashishi,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
32449,53975,0.0,2012-10-22,World Vision,0,Consulting Engineer,32.84506937,-4.15976253,Kangeme,0,Lake Tanganyika,Ibongoya,Tabora,14,1,Nzega,Ikindwa,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
42006,59008,50.0,2012-10-22,Kanisa,1672,Mara inter product,34.523252500000005,-1.27909609,Kanisani,0,Lake Victoria,Nyabisaga,Mara,20,1,Tarime,Pemba,1,False,GeoData Consultants Ltd,,,False,2000,afridev,afridev,handpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
12066,1618,0.0,2012-10-22,Government Of Tanzania,1538,Government,34.00990394,-1.73504122,Mission,0,Lake Victoria,Kyasamiti,Mara,20,3,Musoma Rural,Muriaza,60,,GeoData Consultants Ltd,Parastatal,,False,1975,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
47381,33164,0.0,2012-10-22,Care International,1551,Care international,34.68184197,-1.69823688,Shuleni,0,Lake Victoria,Manyata,Mara,20,2,Serengeti,Machochwe,1,False,GeoData Consultants Ltd,Other,,,2011,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
33913,48571,100.0,2012-10-22,Watu Wa Ujerumani,1380,MTN,34.10009778,-1.20311792,Kwa Gayoramba,0,Lake Victoria,Matanya,Mara,20,6,Rorya,Mkoma,400,True,GeoData Consultants Ltd,Private operator,Mradi wa maji shirati,False,1993,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
58189,59076,0.0,2012-10-22,Hsw,1545,HSW,34.00878137,-1.73447896,Shuleni,0,Lake Victoria,Kyasamiti,Mara,20,3,Musoma Rural,Muriaza,523,,GeoData Consultants Ltd,Parastatal,,True,1994,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
16181,7683,0.0,2012-10-22,World Vision,0,World vision,32.27407983,-3.36655723,Mtakuja,0,Lake Tanganyika,Ushetu No 1,Shinyanga,17,5,Bukombe,Ushirika,0,,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
21626,36600,0.0,2012-10-22,Rwssp,0,DWE,32.51366383,-4.01354594,Mission,0,Lake Tanganyika,Mission,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
13663,17450,100.0,2012-10-22,Rwssp,1372,DWE,34.24459223,-2.97641465,Vigeregere,0,Lake Victoria,Ngando,Shinyanga,17,1,Bariadi,Mhunze,500,True,GeoData Consultants Ltd,WUG,,False,2005,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
34036,73757,0.0,2012-10-22,Angrikana,1474,ANGRIKANA,33.9854131,-1.7078805,Kwa Machenga,0,Lake Victoria,Mariba,Mara,20,3,Musoma Rural,Muriaza,350,,GeoData Consultants Ltd,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,coloured,colored,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
50732,19633,100.0,2012-10-22,Watu Wa Ujerumani,1378,MTN,34.10532726,-1.20607352,Kwa Yohana Kisale,0,Lake Victoria,Mnyangi,Mara,20,6,Rorya,Mkoma,380,True,GeoData Consultants Ltd,Private operator,Mradi wa maji shirati,False,1993,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
44529,33869,0.0,2012-10-22,Hsw,1417,HSW,34.02518813,-1.73296469,Matofari,0,Lake Victoria,Bukambilo,Mara,20,3,Musoma Rural,Muriaza,250,,GeoData Consultants Ltd,VWC,,False,1990,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
57463,51349,0.0,2012-10-22,Ifad,1421,IFAD,34.00224116,-1.74158921,Kwa Mzee Masawa,0,Lake Victoria,Kitagura,Mara,20,3,Musoma Rural,Muriaza,350,True,GeoData Consultants Ltd,VWC,,True,1998,other,other,other,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,other,other,non functional
57443,12492,0.0,2012-10-22,Dwssp,0,DWE,0.0,-2e-08,Ushirika,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Somanda,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
51529,32713,0.0,2012-10-22,Rwssp,0,DWE,0.0,-2e-08,Bukariga,0,Lake Victoria,Upanga,Shinyanga,17,1,Bariadi,Mwadobana,0,True,GeoData Consultants Ltd,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
27078,32961,0.0,2012-10-22,Rwssp,0,DWE,0.0,-2e-08,Nkindwabiye Shule Ya Msingi,0,Lake Victoria,Bariadi,Shinyanga,17,1,Bariadi,Nkololo,0,False,GeoData Consultants Ltd,Parastatal,,False,0,afridev,afridev,handpump,parastatal,parastatal,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
2186,55359,0.0,2012-10-22,Hesawa,1468,Hesawa,34.68416627,-1.65280688,Mwita Gaibe,0,Lake Victoria,Jerumani,Mara,20,2,Serengeti,Machochwe,530,True,GeoData Consultants Ltd,WUG,,,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,functional
41955,10320,0.0,2012-10-22,Water Aid /sema,0,Water Aid /sema,32.38312558,-4.38046201,Center,0,Lake Tanganyika,Kashishi Magharibi,Tabora,14,4,Urambo,Kashishi,0,True,GeoData Consultants Ltd,VWC,Kashishi Water supply,True,0,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,non functional
13536,24784,0.0,2012-10-22,Kanisa La Menonite,1217,MTN,34.04214476,-1.17298971,Maswi,0,Lake Victoria,Ngasala,Mara,20,6,Rorya,Mkoma,1,,GeoData Consultants Ltd,Private operator,Mradi wa maji Shirati,False,1993,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
32490,49473,0.0,2012-10-22,World Vision,0,World vision,32.28385064,-3.38787962,Umoja,0,Lake Tanganyika,Ushetu No 2,Shinyanga,17,5,Bukombe,Ushirika,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
30848,72882,0.0,2012-10-22,World Bank,0,DWE,32.51402331,-4.0113849,Mission,0,Lake Tanganyika,Mission,Shinyanga,17,3,Kahama,Ukune,0,False,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
45565,32534,0.0,2012-10-22,Rwssp,0,WEDECO,34.09481263,-3.4332186,Shogashoga,0,Internal,Shogashoga,Shinyanga,17,6,Meatu,Itinje,0,True,GeoData Consultants Ltd,WUG,None,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
37699,53015,100.0,2012-10-22,Ministry Of Water,1166,MTN,34.04351297,-1.10576942,Kateng'O,0,Lake Victoria,Buchore,Mara,20,6,Tarime,Tai,350,True,GeoData Consultants Ltd,VWC,Mradi wa maji vijijini,False,1972,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
58199,18264,200.0,2012-10-22,Zao Water Spring,1650,Zao water spring,34.49736535,-1.26985837,Kubhigiha,0,Lake Victoria,Sang'Anga,Mara,20,1,Tarime,Pemba,300,True,GeoData Consultants Ltd,,,True,2007,other,other,other,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional
30158,26390,0.0,2012-10-22,Rwssp,0,DWE,33.52781183,-3.39401124,Kwa Funga,0,Internal,Bulaho,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
5600,21455,0.0,2012-10-22,Millenium,0,Mileniam,32.63609259,-5.09191247,Juma Bakari,0,Lake Tanganyika,Ilolangulu,Tabora,14,3,Uyui,Ilolangulu,0,True,GeoData Consultants Ltd,VWC,Ilolangulu water supply,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
32686,48867,0.0,2012-10-22,Hesawa,1572,Hesawa,34.48339673,-1.29233861,Kemoniko,0,Lake Victoria,Masarara,Mara,20,1,Tarime,Pemba,300,True,GeoData Consultants Ltd,,,True,1998,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
2272,19797,0.0,2012-10-22,Government Of Tanzania,1502,Government,33.98690752,-1.7222767,Central,0,Lake Victoria,Nyanzugu,Mara,20,3,Musoma Rural,Muriaza,320,,GeoData Consultants Ltd,VWC,,False,1983,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
55487,63783,0.0,2012-10-22,Rwssp,0,RWSSP,33.35275846,-3.79317752,Kwa Mindo Geti,0,Internal,Kalemela,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
15874,73568,0.0,2012-10-22,Tasaf,0,TASAF,33.52542145,-3.39643653,Kwa Pius,0,Internal,Bulaho,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,unknown,unknown,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49456,20408,0.0,2012-10-22,Rwssp,0,DWE,33.51329666,-3.43842464,Kwa Thomas,0,Internal,Mwigumbi Centre,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,communal standpipe,communal standpipe,functional
23259,33851,0.0,2012-10-22,Wvt,1367,WVT,34.31138779,-2.98740547,Ilula,0,Lake Victoria,Simiyu A,Shinyanga,17,1,Bariadi,Mhunze,300,True,GeoData Consultants Ltd,WUG,,False,2007,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
23027,63100,0.0,2012-10-22,Wsdp,0,DWE,0.0,-2e-08,Nguvukazi,0,Lake Victoria,Ibororo,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
28488,34320,0.0,2012-10-22,Adb,0,DWE,33.53170836,-3.42749206,Shule,0,Internal,Bugeme,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
31255,72866,0.0,2012-10-22,Wsdp,0,MAKAMA CONSTRUCTION,34.19845584,-3.46239777,Mwamanota,0,Internal,Isengwa Kati,Shinyanga,17,6,Meatu,Itinje,0,True,GeoData Consultants Ltd,WUA,Water sector development program,True,0,mono,mono,motorpump,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,communal standpipe multiple,communal standpipe,non functional
10952,33651,0.0,2012-10-22,Rwssp,0,DWE,33.51509394,-3.43666551,Kwa Ibrahimu,0,Internal,Mwigumbi Centre,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,functional needs repair
41688,19524,0.0,2012-10-22,Zao Water Spring,1614,Zao water spring,34.50228073,-1.27714021,Kwa Chacha Mnande,0,Lake Victoria,Sang'Anga,Mara,20,1,Tarime,Pemba,200,True,GeoData Consultants Ltd,,,True,2008,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
15848,31128,0.0,2012-10-22,Water Aid /sema,0,Water Aid /sema,32.33048249,-4.36462635,Lugukwa,0,Lake Tanganyika,Lugukwa,Tabora,14,4,Urambo,Kashishi,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,coloured,colored,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
31671,42663,0.0,2012-10-22,World Vision,0,Consulting Engineer,32.86053695,-4.14354969,Kwa Mazinge,0,Lake Tanganyika,Mumba,Tabora,14,1,Nzega,Ikindwa,0,False,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
25544,27617,0.0,2012-10-22,Hsw,1555,HSW,34.01123085,-1.72107567,Shuleni,0,Lake Victoria,Misatwe,Mara,20,3,Musoma Rural,Muriaza,674,,GeoData Consultants Ltd,Parastatal,,False,1999,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
58794,27245,100.0,2012-10-22,Watu Wa Ujerumani,1366,MTN,34.08864151,-1.19791515,Kwa Joas Warioba,0,Lake Victoria,Matanya,Mara,20,6,Rorya,Mkoma,400,True,GeoData Consultants Ltd,Private operator,Mradi wa maji shirati,False,1993,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
9317,31104,0.0,2012-10-22,World Vision,0,World vision,32.26387271,-3.37310646,Afya Kwa Mtoto,0,Lake Tanganyika,Ushetu No 1,Shinyanga,17,5,Bukombe,Ushirika,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
57247,31743,0.0,2012-10-22,Rwssp,0,WEDECO,34.12134342,-3.38914278,Kisesa,0,Internal,Nkindwabiye,Shinyanga,17,6,Meatu,Itinje,0,True,GeoData Consultants Ltd,WUG,None,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
1008,8975,0.0,2012-10-22,Dwsp,0,DWE,32.52331056,-3.97850936,Dakama Sekondari,0,Lake Tanganyika,Luguma,Shinyanga,17,3,Kahama,Ukune,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
18495,65712,0.0,2012-10-22,Wsdp,1364,DWE,34.27304268,-2.9882897,Vumilia,0,Lake Victoria,Smiyu B,Shinyanga,17,1,Bariadi,Mhunze,300,True,GeoData Consultants Ltd,WUG,,False,2009,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54638,50347,0.0,2012-10-22,Water Aid/sema,0,Water Aid/sema,32.45290293,-4.37506615,Nyambula,0,Lake Tanganyika,Nyambula,Tabora,14,4,Urambo,Kashishi,0,,GeoData Consultants Ltd,WUG,,True,0,afridev,afridev,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
7193,4889,0.0,2012-10-22,Ics,0,WEDECO,34.35143488,-3.75806508,Mwamanimba Primary Tank,0,Internal,Mwamanimba,Shinyanga,17,6,Meatu,Mwamalole,0,True,GeoData Consultants Ltd,Parastatal,None,True,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,other,other,non functional
8304,11765,0.0,2012-10-22,World Bank,0,JUIN CO,33.52348992,-3.43836499,Msikitini,0,Internal,Mwigumbi Centre,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,WUA,Mwigumbi piped scheme,True,0,gravity,gravity,gravity,wua,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
54227,28753,0.0,2012-10-22,Water Aid /sema,0,Water Aid /sema,32.37088708,-4.38473852,Kashishi Magharibi,0,Lake Tanganyika,Kashishi Magharibi,Tabora,14,4,Urambo,Kashishi,0,True,GeoData Consultants Ltd,WUG,Kashishi Water supply,True,0,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,non functional
