,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
28008,16946,0.0,2011-03-21,Sabemo,1522,Chamavita,38.36251544,-4.754680400000002,Kwa Mzee Abdi Mussa,6,Pangani,Kwelugogo,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
42311,33603,0.0,2011-03-21,Village Government,382,Local technical tec,38.27583591,-4.88492043,Kweramba,0,Pangani,Makolakanga,Tanga,4,2,Korogwe,Mombo,25,True,GeoData Consultants Ltd,VWC,,False,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
48118,12121,500.0,2011-03-21,Rc,2062,ACRA,34.65350576,-9.34474107,Romanus Kiswaga,0,Rufiji,Uhepera,Iringa,11,4,Njombe,Imalinyi,200,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
4229,50405,500.0,2011-03-21,Dhv,304,RWE,36.86880608,-7.93279669,Kwamakumba,0,Rufiji,Namisatu,Morogoro,5,3,Kilombero,Kiberege,200,True,GeoData Consultants Ltd,,,True,1996,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
1789,63564,1000.0,2011-03-21,Sabemo,1784,Chamavita,38.34124244,-4.7227717,Kidanni,6,Pangani,Tabwa,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,1989,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
57150,47839,0.0,2011-03-21,Government Of Tanzania,388,DWE,38.29034638,-4.90206391,Msikini,0,Pangani,Masimbani,Tanga,4,2,Korogwe,Mombo,400,True,GeoData Consultants Ltd,VWC,,False,1997,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
5074,36219,500.0,2011-03-21,Caritas,340,DWE,36.42045619,-8.65569924,Cinogamweni,0,Rufiji,Mahimbo Chini,Morogoro,5,4,Ulanga,Itete,323,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
13661,62428,500.0,2011-03-21,Caritas,314,DWE,36.41594878,-8.65892463,Minazini,0,Rufiji,Mjengoni,Morogoro,5,4,Ulanga,Itete,253,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
31063,60658,500.0,2011-03-21,Rc,2054,ACRA,34.65781215,-9.33628353,Lumeo,0,Rufiji,Njiapanda A,Iringa,11,4,Njombe,Imalinyi,60,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
42221,20678,0.0,2011-03-21,Sabemo,1614,Chamavita,38.37101849,-4.727074900000002,Kwa Mzee Shabani,6,Pangani,Luago,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
59378,38067,500.0,2011-03-21,Rc,2101,ACRA,34.62038745,-9.35840452,Michael Msigwa,0,Rufiji,Igelango,Iringa,11,4,Njombe,Imalinyi,36,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31937,45531,0.0,2011-03-21,Private Individual,0,Mpango wa Mwisa,37.37606407,-5.28725244,Kilombero,0,Pangani,Mnadani,Tanga,4,7,Kilindi,Mvungwe,1,True,GeoData Consultants Ltd,VWC,,False,1989,other,other,other,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,dam,dam,surface,other,other,non functional
31061,15167,300.0,2011-03-21,Co,302,Co,36.9953314,-7.599083500000001,Kwa Lausi,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,80,True,GeoData Consultants Ltd,VWC,It,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
15582,4978,0.0,2011-03-21,World Bank,161,World,38.17048357,-6.83834537,Shuleni,0,Wami / Ruvu,Lukasi,Morogoro,5,2,Morogoro Rural,Ngerengere,60,True,GeoData Consultants Ltd,VWC,,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
41527,62159,0.0,2011-03-21,Rv,2108,ACRA,34.62470463,-9.35864269,Ofisi Ya Kitongoji,0,Rufiji,Igelango,Iringa,11,4,Njombe,Imalinyi,30,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
42207,29876,300.0,2011-03-21,Co,309,Co,36.99519854,-7.59898519,Kwa Ngoda,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,70,True,GeoData Consultants Ltd,VWC,It,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
41718,26545,0.0,2011-03-21,Lvia,0,Commu,36.55666726,-5.99550332,Kisimani,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Mtanana,0,True,GeoData Consultants Ltd,VWC,Ndal,False,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
422,39559,0.0,2011-03-21,Kibaha Town Council,57,DWE,39.04848579,-6.72041799,Njabale,0,Wami / Ruvu,Kidimu,Pwani,6,2,Kibaha,Tumbi,1,True,GeoData Consultants Ltd,VWC,,True,2009,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
30604,57573,30.0,2011-03-21,District Council,359,Handeni Trunk Main(,38.44724108,-5.54713133,Kwa Sofiani,16,Pangani,Magunga,Tanga,4,6,Handeni,Kabuku,35,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main (,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
4328,13770,500.0,2011-03-21,Rc,2110,RC,34.60530675,-9.37692085,Usalule Shuleni,0,Rufiji,Idono,Iringa,11,4,Njombe,Imalinyi,35,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
42356,24968,500.0,2011-03-21,Dhv,261,RWE,36.70245793,-8.11054284,Mosque,0,Rufiji,Mbasakati,Morogoro,5,3,Kilombero,Kibaoni,400,True,GeoData Consultants Ltd,,,True,1982,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
5081,38053,0.0,2011-03-21,Ukida,1919,DDCA,35.1519046,-8.63022685,none,0,Rufiji,I,Iringa,11,2,Mufindi,Kasanga,0,True,GeoData Consultants Ltd,VWC,,False,2000,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
14593,63927,0.0,2011-03-21,Danida,1935,DWE,35.15134779,-8.66280462,none,0,Rufiji,M,Iringa,11,2,Mufindi,Kasanga,0,True,GeoData Consultants Ltd,VWC,,False,2000,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
47148,68968,100.0,2011-03-21,Franc,493,Mviwa,37.75828903,-6.90800273,Kwa Mzee Moke,0,Wami / Ruvu,Tandai,Morogoro,5,2,Morogoro Rural,Kinole,80,True,GeoData Consultants Ltd,VWC,Kino,True,2004,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
13565,43601,0.0,2011-03-21,Sabemo,1597,Chamavita,38.36242835,-4.7236029,Msikitini,6,Pangani,Kwemakame,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,1989,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
7101,64175,500.0,2011-03-21,Rc,2043,ACRA,34.66562883,-9.33486797,Obedi Mgae,0,Rufiji,Njiapanda B,Iringa,11,4,Njombe,Imalinyi,50,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
40939,24951,0.0,2011-03-21,Water,0,Commu,36.57282631,-6.0403184,Kwa Mpachile,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Mtanana,0,True,GeoData Consultants Ltd,VWC,Mtan,False,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
12219,68137,500.0,2011-03-21,Rc,2096,ACRA,34.64344569,-9.36104339,Ndivawa,0,Rufiji,Igagala,Iringa,11,4,Njombe,Imalinyi,50,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41672,13052,0.0,2011-03-21,World Vision,389,DDCA,38.29012643,-4.90889854,Relini,0,Pangani,Mafuriko,Tanga,4,2,Korogwe,Mombo,300,True,GeoData Consultants Ltd,VWC,None,False,2010,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
9131,58400,0.0,2011-03-21,Water,0,Commu,36.58686663,-6.05106256,Kwa Machimo,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Mtanana,0,True,GeoData Consultants Ltd,VWC,Mtan,False,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
30616,5225,0.0,2011-03-21,Kibaha Town Council,93,DWE,39.03333973,-6.70197691,Mtimkavu,0,Wami / Ruvu,Kidimu,Pwani,6,2,Kibaha,Tumbi,1,True,GeoData Consultants Ltd,VWC,,True,2005,other - play pump,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
4520,12115,500.0,2011-03-21,Is,299,Is,36.99634691,-7.60080961,Kwa Makwaya,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,120,True,GeoData Consultants Ltd,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
58818,48817,0.0,2011-03-21,Danida,1931,DWE,35.21361655,-8.56109184,none,0,Rufiji,M,Iringa,11,2,Mufindi,Mninga,0,True,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
57708,34342,300.0,2011-03-21,Co,301,Co,36.9976635,-7.59999852,Kwa Tupa,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,50,True,GeoData Consultants Ltd,VWC,It,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
51586,1509,0.0,2011-03-21,Water,0,Water,36.12455604,-5.80322139,Kolongoni,0,Wami / Ruvu,Kusila,Dodoma,1,4,Chamwino,Dabalo,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
51596,22625,0.0,2011-03-21,Government Of Tanzania,0,DWE,36.5873769,-6.07746869,Kwa Mzee Chitema,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Mtanana,0,True,GeoData Consultants Ltd,VWC,Mtan,False,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
13800,3826,0.0,2011-03-21,World Bank,130,World,38.26695823,-6.96006455,Kwa Mzee Ukisie,0,Wami / Ruvu,Mstuko,Morogoro,5,2,Morogoro Rural,Ngerengere,200,True,GeoData Consultants Ltd,VWC,,True,2000,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,non functional
51133,44444,0.0,2011-03-21,Kibaha Town Council,101,DWE,38.93309728,-6.70773769,Lihucha,0,Wami / Ruvu,Kidenge,Pwani,6,2,Kibaha,Kibaha,1,True,GeoData Consultants Ltd,VWC,,True,2008,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
24681,72387,500.0,2011-03-21,Acra,2113,ACRA,34.60390494,-9.38077056,Lutheran Kanisani,0,Rufiji,Idono,Iringa,11,4,Njombe,Imalinyi,100,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
30410,5413,200.0,2011-03-21,Unicef,1330,DWE,34.75524834,-8.75386505,Kwa Wayalid Kisukuli,0,Rufiji,Igomelo,Iringa,11,4,Njombe,Saja,35,True,GeoData Consultants Ltd,VWC,Wangingombe gravity Scheme,False,1980,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
49106,29933,0.0,2011-03-21,Dhv,125,DWE,38.27290751,-6.98189242,Kivuko Cha Shule,0,Wami / Ruvu,Kwaba Kati,Morogoro,5,2,Morogoro Rural,Ngerengere,250,True,GeoData Consultants Ltd,VWC,,True,1996,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
9166,13914,500.0,2011-03-21,Rc,2061,ACRA,34.67445357,-9.32779796,Ana Kinyangati,0,Rufiji,Njiapanda B,Iringa,11,4,Njombe,Imalinyi,80,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39328,12845,500.0,2011-03-21,Solidame,260,SOLIDAME,36.70171412,-8.1192833,Mwowo,0,Rufiji,Mangungu,Morogoro,5,3,Kilombero,Kibaoni,200,True,GeoData Consultants Ltd,,,True,2005,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
30438,14285,20.0,2011-03-21,Government Of Tanzania,386,Mombo urban  water,38.28043962,-4.88158002,Misajini 1,0,Pangani,Misajini,Tanga,4,2,Korogwe,Mombo,250,True,GeoData Consultants Ltd,VWC,Mombo water supply,False,2008,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
40806,74084,0.0,2011-03-21,Nethe,140,RWE,38.21314498,-6.90858077,Kwa Kinyamkera,0,Wami / Ruvu,Buyuni,Morogoro,5,2,Morogoro Rural,Ngerengere,700,True,GeoData Consultants Ltd,VWC,,True,1979,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
25158,624,500.0,2011-03-21,Acra,2086,ACRA,34.59987719,-9.37405309,Felich Msonge,0,Rufiji,Idono,Iringa,11,4,Njombe,Imalinyi,45,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
24000,33051,0.0,2011-03-21,Dhv,453,RWE,37.33544476,-6.94716448,Kwa Said Mtaalam,0,Wami / Ruvu,Mlinge,Morogoro,5,6,Mvomero,Melela,80,True,GeoData Consultants Ltd,VWC,,True,1981,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
57379,23776,500.0,2011-03-21,Rc,2048,ACRA,34.65949519,-9.33904045,Deukala,0,Rufiji,Uhepere,Iringa,11,4,Njombe,Imalinyi,50,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31247,50757,0.0,2011-03-21,Caritas,338,DWE,36.41152498,-8.65536994,Shuleni,0,Rufiji,Mlindila,Morogoro,5,4,Ulanga,Itete,530,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
8765,6792,0.0,2011-03-21,World Bank,189,World,38.146792100000006,-6.83429464,Mfuru,0,Wami / Ruvu,Mpiko,Morogoro,5,2,Morogoro Rural,Ngerengere,200,True,GeoData Consultants Ltd,VWC,,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
30998,25924,500.0,2011-03-21,Is,300,IS,36.9972782,-7.59965886,Kwa Mtwale,0,Rufiji,Mwaya,Morogoro,5,1,Kilosa,Kidodi,60,True,GeoData Consultants Ltd,VWC,,True,2009,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
40718,68491,100.0,2011-03-21,Nethe,143,RWE,38.19382271,-6.95074125,Mkuyuni,0,Wami / Ruvu,Lulongwe Kati,Morogoro,5,2,Morogoro Rural,Ngerengere,800,True,GeoData Consultants Ltd,VWC,,True,1985,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
57796,68575,500.0,2011-03-21,Rc,2098,ACRA,34.63609635,-9.3562366,Meshaki Msigwa,0,Rufiji,Igalango,Iringa,11,4,Njombe,Imalinyi,50,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
25684,41693,0.0,2011-03-21,Caritas,336,DWE,36.42079864,-8.65917536,Shuleni,0,Rufiji,Mahimbo Kati,Morogoro,5,4,Ulanga,Itete,1,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
59063,6753,30.0,2011-03-21,Government Of Tanzania,384,Mombo urban water,38.27921418,-4.88609181,Kwahasani,0,Pangani,Makolakanga,Tanga,4,2,Korogwe,Mombo,1,True,GeoData Consultants Ltd,VWC,Mombo water supply,False,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
43086,61550,500.0,2011-03-21,Rc,2109,ACRA,34.60686546,-9.36074261,Fanuel Mbwiro,0,Rufiji,Bondea,Iringa,11,4,Njombe,Imalinyi,45,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
51834,804,0.0,2011-03-21,Nethe,142,RWE,38.23478858,-6.93312943,Kwa Isdori,0,Wami / Ruvu,Dibundile,Morogoro,5,2,Morogoro Rural,Ngerengere,700,True,GeoData Consultants Ltd,VWC,,True,1979,other,other,other,vwc,user-group,never pay,never pay,salty,salty,unknown,unknown,shallow well,shallow well,groundwater,other,other,non functional
28420,61737,500.0,2011-03-21,Caritas,356,DWE,36.42911072,-8.65795385,Kwa Bomola,0,Rufiji,Mahimbo Juu,Morogoro,5,4,Ulanga,Itete,290,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
59050,47750,0.0,2011-03-21,Dhv,333,DWE,36.36584877,-8.78154295,Kituo Cha Afya 2,0,Rufiji,Liwola,Morogoro,5,4,Ulanga,Mtimbira,1,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,gravity,gravity,gravity,wug,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
11522,46872,500.0,2011-03-21,Co,303,Co,36.99541114,-7.59929424,Kwa Makwaya,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,75,True,GeoData Consultants Ltd,VWC,It,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,coloured,colored,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
47231,37918,0.0,2011-03-21,Government Of Tanzania,281,RWE,36.85886411,-7.95638017,Kwaliputila,0,Rufiji,Bwawani,Morogoro,5,3,Kilombero,Kiberege,300,True,GeoData Consultants Ltd,,,True,1980,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,other,other,unknown,hand pump,hand pump,non functional
14417,28878,0.0,2011-03-21,Masai Land,0,MASAI LAND,37.38511351,-5.27647874,Dispensary,0,Pangani,Madukani,Tanga,4,7,Kilindi,Mvungwe,2813,True,GeoData Consultants Ltd,VWC,RWH,False,1993,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
40772,5594,100.0,2011-03-21,Franc,468,Mviwa,37.75677988,-6.90707316,Sokoni,0,Wami / Ruvu,Tandai,Morogoro,5,2,Morogoro Rural,Kinole,400,True,GeoData Consultants Ltd,VWC,Kino,True,2004,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
14952,69163,500.0,2011-03-21,Solidarm,316,DWE,36.41054183,-8.65221497,Kwa Mwemela,0,Rufiji,Mlindila,Morogoro,5,4,Ulanga,Itete,328,True,GeoData Consultants Ltd,,,True,2002,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
42672,6904,1000.0,2011-03-21,Sabemo,1880,Chamavita,38.33248877,-4.7250066,Kwa Mzee Saidi Kanju,6,Pangani,Dindila,Tanga,4,1,Lushoto,Kwai,1,True,GeoData Consultants Ltd,VWC,Mangamba forest,True,1989,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
2523,28734,1000.0,2011-03-21,Dhv,341,DWE,36.38094451,-8.75865056,Kwa Itambiko,0,Rufiji,Legeza Mwendo,Morogoro,5,4,Ulanga,Mtimbira,260,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
57431,50320,0.0,2011-03-21,Amref,-13,AMREF,39.14419777,-7.42575252,Kizimu,0,Rufiji,Kizimu,Pwani,6,4,Mkuranga,Nyamato,140,True,GeoData Consultants Ltd,VWC,,False,2007,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
8530,9868,0.0,2011-03-21,Danida,1915,DWE,35.21336473,-8.55286901,none,0,Rufiji,M,Iringa,11,2,Mufindi,Mninga,0,True,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
46938,28932,500.0,2011-03-21,Rc,2097,ACRA,34.62705062,-9.35965431,Galosi Mgatzi,0,Rufiji,Igelango,Iringa,11,4,Njombe,Imalinyi,50,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39354,62553,0.0,2011-03-21,World Bank,169,World,37.89323488,-7.07105561,Kwa Mzee Nyawale,0,Wami / Ruvu,Mbarangwe,Morogoro,5,2,Morogoro Rural,Tununguo,250,True,GeoData Consultants Ltd,VWC,,True,1997,other,other,other,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,shallow well,shallow well,groundwater,other,other,non functional
14343,8353,300.0,2011-03-21,Co,300,Co,36.99753202,-7.59985747,Kwa Mgoe,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,60,True,GeoData Consultants Ltd,VWC,It,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
24823,39657,500.0,2011-03-21,Rc,2060,ACRA,34.6646732,-9.35796894,Modesta Kaoge,0,Rufiji,Idunda,Iringa,11,4,Njombe,Imalinyi,50,True,GeoData Consultants Ltd,VWC,Tove mtwango,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11900,17421,2000.0,2011-03-21,Roman,2152,Commu,34.08195583,-9.06763603,none,0,Rufiji,Lupombo,Iringa,11,3,Makete,Ikuwo,0,True,GeoData Consultants Ltd,Parastatal,Mateng,True,2008,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
