,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
6574,48541,0.0,2011-07-20,Swedish,0,Sengerema Water Department,32.57107209,-2.6976963,Kwa Mhoja,0,Lake Victoria,Kiloleli,Mwanza,19,5,Sengerema,Sima,0,True,GeoData Consultants Ltd,VWC,HESAWA,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
10403,14170,0.0,2011-07-20,Danida,0,Central government,33.74197203,-9.5667585,Kwa Chikanada Simukoko,0,Lake Nyasa,Juu,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
27743,22699,0.0,2011-07-20,Tasaf,0,KAEMP,31.69635142,-1.45729468,Shule Ya Msingi Kyema,0,Lake Victoria,Kyema,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
30038,9178,0.0,2011-07-20,Danida,0,Central government,33.68955506,-9.53580207,Mpakani Mwa Ileje,0,Lake Nyasa,Ngonga,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
37643,7870,0.0,2011-07-20,Government Of Tanzania,0,Ng'omango,0.0,-2e-08,Kagu Secondary,0,Lake Victoria,Migombani,Mwanza,19,6,Geita,Kagu,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
8057,70562,0.0,2011-07-20,H,0,H,32.95559708,-2.50162744,Kwa Chuga,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
30492,46634,1000.0,2011-07-20,H,1259,H,32.98478963,-2.49645868,Kwa Lwaho Ngogashili,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,900,True,GeoData Consultants Ltd,VWC,,True,1989,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
58483,22466,0.0,2011-07-20,Hifab,0,Hesawa,33.43541401,-3.0446987,Mwankondu,0,Lake Victoria,Mwankondu,Mwanza,19,4,Kwimba,Lyoma,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
10868,64270,0.0,2011-07-20,Hifab,0,Hesawa,33.40956852,-3.03455987,Mbeshi,0,Lake Victoria,Mbeshi,Mwanza,19,4,Kwimba,Lyoma,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
2572,12936,0.0,2011-07-20,Hesawa,0,HESAWA,31.63258189,-2.98552338,Kwa Rufega,0,Lake Victoria,Igogo,Kagera,18,8,Chato,Buziku,0,True,GeoData Consultants Ltd,WUG,,True,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,hand dtw,borehole,groundwater,hand pump,hand pump,functional
54551,59779,0.0,2011-07-20,H,0,H,32.98269806,-2.48004347,Kwa Shmo Kuzenza,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
50061,71303,0.0,2011-07-20,Rc Church,0,rc church,33.73060473,-9.55152295,Rc Chekechea,0,Lake Nyasa,Ngumbulu,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
1520,43831,0.0,2011-07-20,Adp,1144,DWE,33.15583911,-2.12362144,Kwaihano,0,Lake Victoria,Mwiruruma,Mwanza,19,1,Ukerewe,Ngoma,700,True,GeoData Consultants Ltd,,,True,2004,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
22018,45454,0.0,2011-07-20,Concern,0,TWESA,30.54804679,-2.66456118,Kumukokwe,0,Lake Victoria,Mumuhamba Ya Kati,Kagera,18,30,Ngara,Bukiriro,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
42665,32148,0.0,2011-07-20,Kkkt,0,KKKT,32.87242264,-8.98626751,Namvanga,0,Lake Rukwa,Ibembwa Kati,Mbeya,12,6,Mbozi,Msia,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
8178,69928,0.0,2011-07-20,Hesawa,0,DWE,33.25990913,-2.52145239,Kwa Robert,0,Lake Victoria,Itogolo,Mwanza,19,2,Magu,Kitongo Sima,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
57703,30776,0.0,2011-07-20,Hesawa,0,HESAWA,31.66408901,-2.97412787,Kwa Valley,0,Lake Victoria,Mbugani,Kagera,18,8,Chato,Buziku,0,True,GeoData Consultants Ltd,WUA,,True,0,swn 80,swn 80,handpump,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,functional
48423,16233,0.0,2011-07-20,Prf,0,PRF,31.69009198,-2.99007533,Kwa Mzee Rosari,0,Lake Victoria,Maendeleo B,Kagera,18,8,Chato,Bwera,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
16532,68726,0.0,2011-07-20,Concern World Wide,0,DWE,31.44176808,-3.2700721,Kubilo,0,Lake Tanganyika,Rwanzara,Kagera,18,4,Biharamulo,Runazi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
8727,57203,0.0,2011-07-20,Hesawa,0,DWE,31.74377419,-1.49163653,Kwa Hasani Kyamnyeto,0,Lake Victoria,Nyakibanga,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,WAUSA,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
50381,23154,0.0,2011-07-20,Hesawa,0,HESAWA,31.65857197,-2.97933149,Matayo,0,Lake Victoria,Parokia,Kagera,18,8,Chato,Buziku,0,True,GeoData Consultants Ltd,WUA,,True,0,swn 80,swn 80,handpump,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,hand dtw,borehole,groundwater,hand pump,hand pump,functional
20221,49466,0.0,2011-07-20,Md,0,DW,31.72266514,-1.5867599,Kanyinaomugabi,0,Lake Victoria,Kishenge,Kagera,18,3,Muleba,Muhutwe,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
35306,3762,0.0,2011-07-20,P,0,P,32.91986139,-2.47667983,Kwa Primi Mazula,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,0,False,GeoData Consultants Ltd,Private operator,,True,0,swn 80,swn 80,handpump,private operator,commercial,pay per bucket,per bucket,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
45781,56982,0.0,2011-07-20,Hesawa,0,DWE,31.52134376,-2.81471953,Shuleni,0,Lake Tanganyika,Kikomakoma,Kagera,18,4,Biharamulo,Runazi,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
35641,23562,0.0,2011-07-20,Hesawa,0,DWE,31.74026367,-1.47344135,Kwa Mzee Joseph,0,Lake Victoria,Mjure,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,WAUSA,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23473,11501,0.0,2011-07-20,Plan Internatio,0,DWE,32.9348234,-2.6183788,Kwa Mayola,0,Lake Victoria,Nyambiti,Mwanza,19,3,Ilemela,Sangabuye,0,True,GeoData Consultants Ltd,VWC,None,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,communal standpipe,communal standpipe,non functional
24923,17893,0.0,2011-07-20,Hesawa,0,DWE,31.74045845,-1.43544091,Kwa Rashidi Mayanja,0,Lake Victoria,Butaganjana,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,WAUSA,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
40139,63835,0.0,2011-07-20,Ru,1718,DWE,31.26463973,-7.58627501,Mzee Kenya,0,Lake Rukwa,Mabatini,Rukwa,15,3,Nkasi,Chala,600,False,GeoData Consultants Ltd,VWC,,False,1986,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
47145,22701,0.0,2011-07-20,P,0,P,32.92601185,-2.46390984,Kwa Haji Muhindi,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,0,,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
26552,58216,0.0,2011-07-20,Hesawa,0,DWE,31.75220375,-1.48649917,Mwaloni 'A',0,Lake Victoria,Nyakibanga,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,WAUSA,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
58661,69952,0.0,2011-07-20,Md,0,DW,31.71426093,-1.51761652,Kyondo,0,Lake Victoria,Kasherero,Kagera,18,3,Muleba,Muhutwe,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
29596,28140,0.0,2011-07-20,H,0,H,32.98478963,-2.49645868,Kwa Lwaho Ngogashili,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
31092,21720,0.0,2011-07-20,W,0,W/,31.7412477,-1.61354061,Kigemu A,0,Lake Victoria,Igulwibi,Kagera,18,3,Muleba,Izigo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
11902,41891,0.0,2011-07-20,H,1209,H,32.98269806,-2.48004347,Kwa Shmo Kuzenza,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,1000,True,GeoData Consultants Ltd,VWC,,True,1987,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
25632,4299,0.0,2011-07-20,Tasaf,0,DWE,32.90865659,-2.6290513,Kwa Mlawa,0,Lake Victoria,Bulale,Mwanza,19,3,Ilemela,Sangabuye,0,True,GeoData Consultants Ltd,VWC,None,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
35593,25221,0.0,2011-07-20,Wananchi,0,wananchi,33.74189403,-9.57094371,Kwa Hanitikisi Kashiriri,0,Lake Nyasa,Kati,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35196,18105,3000.0,2011-07-20,Norad,1109,DWE,31.104107300000006,-6.43700587,Kwa Deusi Swed,0,Lake Rukwa,Kanondo,Rukwa,15,1,Mpanda,Magamba,200,True,GeoData Consultants Ltd,VWC,,True,1990,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
35496,36369,0.0,2011-07-20,Wananchi,0,wananchi,33.7470702,-9.57150327,Kwa Enosi Fijabo,0,Lake Nyasa,Kati,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29204,54657,0.0,2011-07-20,Jica,0,JICA,0.0,-2e-08,Chitange,0,Lake Victoria,Migombani,Mwanza,19,6,Geita,Kagu,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
20366,72655,0.0,2011-07-20,Hesawa,0,DWE,31.75268789,-1.49069549,Mwaloni 'B',0,Lake Victoria,Nyakibanga,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,WAUSA,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
7599,1401,0.0,2011-07-20,Wananchi,0,wananchi,33.74823719,-9.57436981,Kwa Lwesia,0,Lake Nyasa,Chini,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
8108,67389,0.0,2011-07-20,Aar,0,COCANE,30.48474998,-2.9068607,Kurutoke A,0,Lake Victoria,Nyabibuye,Kagera,18,30,Ngara,Bukiriro,0,True,GeoData Consultants Ltd,VWC,,False,0,india mark iii,india mark iii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
41703,54994,0.0,2011-07-20,Danida,0,Central government,33.73416057,-9.55149105,Kwa Shulumene Kanikaga,0,Lake Nyasa,Ngumbulu,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29659,28654,0.0,2011-07-20,Concern World Wide,0,DWE,31.46309302,-2.82082258,Nyabusisi,0,Lake Tanganyika,Lukole,Kagera,18,4,Biharamulo,Nyabusozi,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,functional needs repair
35718,36111,0.0,2011-07-20,Danida,0,Central government,33.69237723,-9.51764849,Kwa Jack David,0,Lake Nyasa,Bujesi,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29649,2391,0.0,2011-07-20,Roman Catholic Rulenge Diocese,0,Roman Catholic Rulenge Diocese,31.49578595,-2.8530515,Iboza,0,Lake Tanganyika,Iiboza,Kagera,18,4,Biharamulo,Runazi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
206,26701,0.0,2011-07-20,Dadis,0,DADIS,32.85025146,-9.01509636,Fredy Mwasianga,0,Lake Rukwa,Msia Kati,Mbeya,12,6,Mbozi,Msia,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
50321,73086,0.0,2011-07-20,Plan Int,0,DWE,32.9275636,-2.63475113,Mzee Masanja,0,Lake Victoria,Bulale,Mwanza,19,3,Ilemela,Buhongwa,0,True,GeoData Consultants Ltd,VWC,None,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
8039,7145,0.0,2011-07-20,H,1257,H,32.99424666,-2.49080182,Kwa Kijiji,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,500,True,GeoData Consultants Ltd,VWC,,True,1989,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
44286,52756,0.0,2011-07-20,Tumaini Fund,0,TUMAINI FUND,30.55808753,-2.74451986,Mubwilinde Primary School,0,Lake Victoria,Mubwilinde,Kagera,18,30,Ngara,Bukiriro,0,True,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
59092,57386,0.0,2011-07-20,Kkkt,0,KKKT,32.87622982,-9.00585678,Mwasebo,0,Lake Rukwa,Mpalamawe,Mbeya,12,6,Mbozi,Msia,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
22352,35412,0.0,2011-07-20,Concern,0,TWESA,30.5613152,-2.74993145,Mukihona,0,Lake Victoria,Mubwilinde,Kagera,18,30,Ngara,Bukiriro,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
23759,56209,0.0,2011-07-20,Kkkt,0,KKKT,32.89325199,-8.99999296,Mshani,0,Lake Rukwa,Mawanga,Mbeya,12,6,Mbozi,Msia,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
56778,29665,0.0,2011-07-20,Government Of Tanzania,0,sengerema Water Department,32.55854432,-2.70676659,Kwa Sengasenga,0,Lake Victoria,Sima Majengo,Mwanza,19,5,Sengerema,Sima,0,True,GeoData Consultants Ltd,VWC,Rural water supply in Mwanza,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe,non functional
12548,65224,0.0,2011-07-20,Jica,0,JICA,0.0,-2e-08,Bombani,0,Lake Victoria,K/Center,Mwanza,19,6,Geita,Kagu,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
35674,8976,0.0,2011-07-20,H,0,H,32.9936827,-2.49454559,Kwa James Susuba,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Ilemela,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
11414,71512,0.0,2011-07-20,Ru,1722,DWE,31.26132038,-7.58246403,Shule Ya Msingi Chala,0,Lake Rukwa,Mashete,Rukwa,15,3,Nkasi,Chala,1,False,GeoData Consultants Ltd,VWC,,False,1986,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
20182,41094,0.0,2011-07-20,Concern World Wide,0,DWE,31.40156695,-3.23520758,Shuleni,0,Lake Tanganyika,Lwekubo Centre,Kagera,18,4,Biharamulo,Runazi,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
2303,27693,0.0,2011-07-20,Kcu,0,KAEMP,31.73670005,-1.4393115,Shule Ya Sekondari Kashozi,0,Lake Victoria,Katerero,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
14643,40518,0.0,2011-07-20,Plan Internatio,0,DWE,32.91065341,-2.62681698,Kwa Evarist,0,Lake Victoria,Bulale,Mwanza,19,3,Ilemela,Sangabuye,0,True,GeoData Consultants Ltd,VWC,Bulale Water Supply,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
18807,32515,0.0,2011-07-20,Md,0,DW,31.70089598,-1.60595248,Ngorole,0,Lake Victoria,Kitoma Na Mach,Kagera,18,3,Muleba,Izigo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
11894,8611,0.0,2011-07-20,Re,0,RE,31.72260922,-1.66309037,Igango,0,Lake Victoria,Nyarubanja/Maa,Kagera,18,3,Muleba,Izigo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
10268,50759,0.0,2011-07-20,Germany,0,germany,33.75035351,-9.56986291,Kwa Saidi Omari,0,Lake Nyasa,Chini,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23180,25386,0.0,2011-07-20,Kanisa,0,kanisa,33.73908495,-9.56525515,Jehovah'S Witness,0,Lake Nyasa,Juu,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
2292,42924,0.0,2011-07-20,Danida,0,Central government,33.69470207,-9.520681800000002,Rc Church,0,Lake Nyasa,Kame,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
55504,31284,0.0,2011-07-20,Hifab,0,Hesawa,33.41570305,-3.05710515,Sanga,0,Lake Victoria,Sanga,Mwanza,19,4,Kwimba,Lyoma,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
26972,800,0.0,2011-07-20,Danida,0,Central government,33.70152651,-9.52181835,Shuleni - Mwalisi,0,Lake Nyasa,Ngonga,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
21702,16697,0.0,2011-07-20,Hesawa,0,DWE,33.27140028,-2.51853216,Mperani,0,Lake Victoria,Nyamhuge,Mwanza,19,2,Magu,Kitongo Sima,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
9012,62279,0.0,2011-07-20,Hesawa,0,HESAWA,31.66171723,-2.97838989,Kwa Valley,0,Lake Victoria,Mategemeo,Kagera,18,8,Chato,Buziku,0,True,GeoData Consultants Ltd,WUA,,True,0,swn 80,swn 80,handpump,wua,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,hand dtw,borehole,groundwater,hand pump,hand pump,functional
52243,52081,0.0,2011-07-20,Charlotte Well,0,Charlotte Well,31.62795367,-3.00744906,Kwa Bugonela,0,Lake Victoria,Ifazi,Kagera,18,8,Chato,Buziku,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6494,34818,0.0,2011-07-20,Hifab,0,Hesawa,33.41015982,-2.98729164,Mpande,0,Lake Victoria,Pande,Mwanza,19,4,Kwimba,Lyoma,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
56647,40488,0.0,2011-07-20,John Skwese,0,john skwese,33.75483912,-9.57344131,Kwa John Skwese,0,Lake Nyasa,Chini,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11147,19374,0.0,2011-07-20,Ru,1738,DWE,31.26859629,-7.59006356,Mama Jane,0,Lake Rukwa,Isasa,Rukwa,15,3,Nkasi,Chala,1,False,GeoData Consultants Ltd,VWC,,False,1986,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,river,river/lake,surface,communal standpipe,communal standpipe,non functional
