,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
8551,19860,0.0,2013-03-11,Government Of Tanzania,1297,Central govt,37.65913954,-3.63235956,Msikitini,0,Pangani,Mara,Kilimanjaro,3,2,Mwanga,Kifula,140,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
25145,68191,0.0,2013-03-11,Government Of Tanzania,1383,Central govt,37.66315053,-3.61693873,Kwa Kadinfa,0,Pangani,Nganyinyi,Kilimanjaro,3,2,Mwanga,Kifula,130,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
26961,59936,0.0,2013-03-11,,1203,,36.68024495,-3.49395433,Terat Primary School,0,Pangani,Elwayn,Arusha,2,3,Arusha Urban,Terrat,1900,True,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
34805,34653,0.0,2013-03-11,,1289,,36.55649426,-3.45965413,Kipok Secondary School,0,Internal,Orpuruwa,Arusha,2,1,Monduli,Moita,1,False,GeoData Consultants Ltd,Parastatal,T,,1990,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
55464,45919,0.0,2013-03-11,Government Of Tanzania,1341,Central govt,37.65470558,-3.61720565,Kanisani,0,Pangani,Ngweni,Kilimanjaro,3,2,Mwanga,Kifula,280,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
29556,43759,0.0,2013-03-11,Government Of Tanzania,1404,Central govt,37.66067938,-3.6109775,Kwa Mzee Sued,0,Pangani,Motingi,Kilimanjaro,3,2,Mwanga,Kifula,180,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
46127,2551,0.0,2013-03-11,,1213,,36.68204599,-3.49273672,Secondary,0,Pangani,Elwan,Arusha,2,3,Arusha Urban,Terrat,670,False,GeoData Consultants Ltd,Water Board,C,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
44986,59478,0.0,2013-03-11,Government Of Tanzania,1299,Central govt,37.65895808,-3.61496119,Msikitini,0,Pangani,Raha Kati,Kilimanjaro,3,2,Mwanga,Kifula,600,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
39219,27884,0.0,2013-03-11,,1211,,36.60190717,-3.55775659,Shuleni,0,Pangani,Orkolili,Arusha,2,1,Monduli,Moita,1,False,GeoData Consultants Ltd,Parastatal,T,,1990,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
41162,55198,0.0,2013-03-11,,1291,,36.55668983,-3.46060857,Shuleni 2,0,Internal,Orpuruwa,Arusha,2,1,Monduli,Moita,1,False,GeoData Consultants Ltd,Parastatal,T,,1990,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29655,61152,0.0,2013-03-12,0,35,0,39.15360039,-6.98266952,Baba Juma,0,Wami / Ruvu,Mtaa Wa Mbondole,Dar es Salaam,7,2,Ilala,Msongola,1,,GeoData Consultants Ltd,WUA,M,False,2010,submersible,submersible,submersible,wug,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
35097,46234,0.0,2013-03-12,Government Of Tanzania,1290,Central govt,37.66771315,-3.6508753,Kaseni Primary School,0,Pangani,Kaseni,Kilimanjaro,3,2,Mwanga,Msangeni,180,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
32544,43483,0.0,2013-03-12,,1414,,36.69302272,-3.35770987,Sanawar Primary School,0,Pangani,Sanawari,Arusha,2,3,Arusha Urban,Sekei,1,False,GeoData Consultants Ltd,Water Board,T,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
16909,1906,0.0,2013-03-12,Government Of Tanzania,1373,Central govt,37.68239351,-3.64586445,Kwa Hussein,0,Pangani,Malekano,Kilimanjaro,3,2,Mwanga,Kifula,140,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
8681,22858,50.0,2013-03-12,0,33,0,39.18862685,-6.97390421,Mambia,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,300,True,GeoData Consultants Ltd,WUA,M,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
4710,5252,0.0,2013-03-12,0,23,0,39.17923325,-6.97055507,Msongola Primary School,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,600,,GeoData Consultants Ltd,Parastatal,,False,2000,nira/tanira,nira/tanira,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
31002,73790,50.0,2013-03-12,0,41,0,39.15707883,-7.00120494,Kwa Kondo,0,Wami / Ruvu,Mtaa Wa Kitonga,Dar es Salaam,7,2,Ilala,Msongola,400,True,GeoData Consultants Ltd,WUA,K,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
29062,58931,0.0,2013-03-12,,1272,,36.72010864,-3.42034394,Kwa Baba Gire,0,Pangani,Mtoni,Arusha,2,3,Arusha Rural,Moshono,1,False,GeoData Consultants Ltd,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
33063,41479,3000.0,2013-03-12,0,-26,0,39.31933481,-6.85539389,Kwa Martha Ngoi,0,Wami / Ruvu,Mkwajuni,Dar es Salaam,7,3,Temeke,Vijibweni,3,True,GeoData Consultants Ltd,SWC,,False,2000,submersible,submersible,submersible,other - school,other,pay monthly,monthly,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,other,other,non functional
39504,50229,0.0,2013-03-12,,1278,,36.7215323,-3.42047094,Mtoni,0,Pangani,Mtoni,Arusha,2,3,Arusha Rural,Moshono,1,False,GeoData Consultants Ltd,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
35816,3789,0.0,2013-03-12,,1368,,36.30923406,-3.76172315,Lemoot Primary School 1,0,Internal,Olorisyo,Arusha,2,1,Monduli,Lolkisale,1,False,GeoData Consultants Ltd,Parastatal,,,2000,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
39596,48914,0.0,2013-03-12,,1447,,36.43692184,-3.76191834,Irkisale Secondary School,0,Pangani,Shuleni,Arusha,2,1,Monduli,Lolkisale,1,False,GeoData Consultants Ltd,Parastatal,,,2000,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
44014,5495,50.0,2013-03-12,0,46,0,39.15529297,-7.00286518,Mbonanga,0,Wami / Ruvu,Mtaa Wa Kitonga,Dar es Salaam,7,2,Ilala,Msongola,400,True,GeoData Consultants Ltd,WUA,K,False,2010,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
12978,73067,0.0,2013-03-12,,1282,,36.68150944,-3.40753686,Kilimani,0,Pangani,Kilimani,Arusha,2,3,Arusha Urban,Sokon I,1,True,GeoData Consultants Ltd,Water Board,V,,2010,other,other,other,water board,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
20168,10012,0.0,2013-03-12,,1301,,36.74362360000001,-3.41198612,Losrway,0,Pangani,Losrway,Arusha,2,3,Arusha Rural,Moshono,500,False,GeoData Consultants Ltd,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
30671,40796,0.0,2013-03-12,Government Of Tanzania,1395,Central govt,37.67052043,-3.62009877,Kwa Mzee Solomoni,0,Pangani,Kisanjuni,Kilimanjaro,3,2,Mwanga,Kifula,120,True,GeoData Consultants Ltd,,Vulue water supply,False,1972,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
29196,53270,0.0,2013-03-12,0,-31,0,39.34656971,-6.83446625,Shuleni,0,Wami / Ruvu,Maweni,Dar es Salaam,7,3,Temeke,Mji Mwema,1,True,GeoData Consultants Ltd,SWC,,False,2000,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
58965,37760,100.0,2013-03-12,0,31,0,39.17387157,-6.96338533,Litembo,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,300,True,GeoData Consultants Ltd,WUG,,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
11426,2118,0.0,2013-03-12,,1424,,36.73651907,-3.36535157,Mapera,0,Pangani,Mapera,Arusha,2,3,Arusha Urban,Baraa,8600,True,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
12128,61639,0.0,2013-03-12,0,-28,0,39.32787134,-6.86376375,Munduki,0,Wami / Ruvu,Munduli,Dar es Salaam,7,3,Temeke,Vijibweni,120,False,GeoData Consultants Ltd,Private operator,,False,1980,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
19233,68775,0.0,2013-03-12,,1128,,36.60469023,-3.67765857,Ndukusi Primary School 2,0,Pangani,Chemchem,Arusha,2,1,Monduli,Lolkisale,1,False,GeoData Consultants Ltd,Parastatal,,,2010,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
11434,67357,0.0,2013-03-12,,1276,,36.73933337,-3.42018716,Rosrway Secondary School,0,Pangani,Rosrway,Arusha,2,3,Arusha Rural,Moshono,2350,False,GeoData Consultants Ltd,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
42702,1765,0.0,2013-03-12,,1291,,36.67596786,-3.4037678,Longdong,0,Pangani,Longdong,Arusha,2,3,Arusha Urban,Sokon I,1,True,GeoData Consultants Ltd,Water Board,V,,2010,other,other,other,water board,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
19984,42286,0.0,2013-03-12,,1131,,36.60451452,-3.67782724,Ndukusi Primary School 1,0,Pangani,Chemchem,Arusha,2,1,Monduli,Lolkisale,1,False,GeoData Consultants Ltd,Parastatal,,,2010,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
44374,53695,0.0,2013-03-12,,1306,,36.69518581,-3.39948153,Lemara Primary School,0,Pangani,Kikwakwaru,Arusha,2,3,Arusha Urban,Lemara,1,True,GeoData Consultants Ltd,Water Board,W,,2010,other,other,other,water board,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
41007,28236,0.0,2013-03-12,Government Of Tanzania,1284,Central govt,37.67030115,-3.63268593,Kwa Bwana Mifugo,0,Pangani,Kifula,Kilimanjaro,3,2,Mwanga,Kifula,100,True,GeoData Consultants Ltd,,Vulue water supply,False,1972,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
44325,19062,50.0,2013-03-12,0,33,0,39.17847294,-6.9731320000000006,Ofisi Ya Kata,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,80,True,GeoData Consultants Ltd,WUG,M,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
3714,10099,0.0,2013-03-12,0,55,0,39.14941257,-6.97813975,Centre,0,Wami / Ruvu,Mtaa Wa Mbondole,Dar es Salaam,7,2,Ilala,Msongola,1,True,GeoData Consultants Ltd,WUA,M,False,0,submersible,submersible,submersible,wug,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
44405,44878,30.0,2013-03-12,,1360,,36.70640041,-3.37721807,Sokoni,0,Pangani,Kijenge Chini,Arusha,2,3,Arusha Urban,Kimandolu,530,False,GeoData Consultants Ltd,Water authority,G,,2000,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34160,31528,0.0,2013-03-12,Government Of Tanzania,1389,Central govt,37.68411392,-3.64256752,Kwa Shaaban,0,Pangani,Malekano,Kilimanjaro,3,2,Mwanga,Kifula,140,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
56260,48039,0.0,2013-03-12,0,27,0,39.15958841,-7.00217908,Kwa Mizege,0,Wami / Ruvu,Mtaa Wa Mvuleni,Dar es Salaam,7,2,Ilala,Msongola,500,,GeoData Consultants Ltd,WUG,,False,1990,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
43031,13073,0.0,2013-03-12,Government Of Tanzania,1351,Central govt,37.65795023,-3.64435051,Kanisani,0,Pangani,Msangeni,Kilimanjaro,3,2,Mwanga,Msangeni,300,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
31609,3213,50.0,2013-03-12,,1424,,36.70860813,-3.36879551,Kijenge Juu,0,Pangani,Kijenge Juu,Arusha,2,3,Arusha Urban,Kimandolu,1,False,GeoData Consultants Ltd,Private operator,A,,2000,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
53357,64491,0.0,2013-03-12,Government Of Tanzania,1368,Central govt,37.67113357,-3.62306981,Kwa Mzee Asili,0,Pangani,Kisanjuni,Kilimanjaro,3,2,Mwanga,Kifula,100,True,GeoData Consultants Ltd,,Vulue water supply,False,1972,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
8929,42887,0.0,2013-03-12,,1480,,36.42121872,-3.76660778,Ccm,0,Pangani,Lolkisale A,Arusha,2,1,Monduli,Lolkisale,1,False,GeoData Consultants Ltd,VWC,L,,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
40813,8328,0.0,2013-03-12,,1294,,36.74564475,-3.41327585,Rosrway,0,Pangani,Rosrway,Arusha,2,3,Arusha Rural,Moshono,470,False,GeoData Consultants Ltd,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11745,20092,0.0,2013-03-12,0,-32,0,39.34511028,-6.83988211,Kwa Mwajabu Mashua,0,Wami / Ruvu,Maweni,Dar es Salaam,7,3,Temeke,Mji Mwema,1,True,GeoData Consultants Ltd,SWC,,False,2000,submersible,submersible,submersible,other - school,other,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
52946,64440,50.0,2013-03-12,0,27,0,39.16784508,-6.96136442,Chakenge,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,490,True,GeoData Consultants Ltd,WUG,M,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
25007,66121,0.0,2013-03-12,Government Of Tanzania,1406,Central govt,37.67496174,-3.62588203,Kwa Mzee Issah,0,Pangani,Kisanjuni,Kilimanjaro,3,2,Mwanga,Kifula,130,True,GeoData Consultants Ltd,,Vulue water supply,False,1972,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
43992,10210,0.0,2013-03-12,,1232,,36.70390396,-3.44208075,Naura Secondary,0,Pangani,Korongoni,Arusha,2,3,Arusha Urban,Lemara,1,True,GeoData Consultants Ltd,Water Board,W,,2010,other,other,other,water board,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
46883,22367,0.0,2013-03-12,Government Of Tanzania,1406,Central govt,37.68538059,-3.64467909,Kwa Amiri,0,Pangani,Malekano,Kilimanjaro,3,2,Mwanga,Kifula,130,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
14327,3411,100.0,2013-03-12,0,16,0,39.17758403,-6.97061021,Msongola Primary School,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,600,True,GeoData Consultants Ltd,WUA,M,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
58795,29994,20.0,2013-03-12,0,1,0,39.32338063,-6.85662528,Kwa Mshindo,0,Wami / Ruvu,Mkwajuni,Dar es Salaam,7,3,Temeke,Vijibweni,80,True,GeoData Consultants Ltd,SWC,,False,2000,submersible,submersible,submersible,other - school,other,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
49018,23055,50.0,2013-03-12,0,26,0,39.18112175,-6.96809129,Mayumba,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,500,True,GeoData Consultants Ltd,WUA,M,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
44564,35667,0.0,2013-03-12,Government Of Tanzania,1314,Central govt,37.66581065,-3.64308571,Kwa Ndoveni,0,Pangani,Kaseni,Kilimanjaro,3,2,Mwanga,Msangeni,180,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
5127,171,30.0,2013-03-12,,1433,,36.69589628,-3.35837977,Kwa Mama Neema,0,Pangani,Sanawarii,Arusha,2,3,Arusha Urban,Sekei,680,False,GeoData Consultants Ltd,Water Board,T,,2000,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
56254,43491,0.0,2013-03-12,0,25,0,39.17818602,-6.97237411,Msongola Zahanati No 2,0,Wami / Ruvu,Mtaa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,800,,GeoData Consultants Ltd,Parastatal,,False,2000,other,other,other,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
55822,50197,0.0,2013-03-12,,1309,,36.71650559,-3.40205382,Kambarage,0,Pangani,Kambarage,Arusha,2,3,Arusha Urban,Engutoto,2300,False,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
51762,35118,30.0,2013-03-12,,1357,,36.68044954,-3.38388334,Olovolosi,0,Pangani,Olovolosi,Arusha,2,3,Arusha Urban,Sokon I,430,False,GeoData Consultants Ltd,Water authority,K,,2000,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
21722,25470,50.0,2013-03-12,0,23,0,39.17850987,-6.98228445,Mji Mpya,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,200,True,GeoData Consultants Ltd,WUA,,False,2010,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
54710,35877,20.0,2013-03-12,0,-18,0,39.32532529,-6.85924675,Kwa Mbegu,0,Wami / Ruvu,Mkwajuni,Dar es Salaam,7,3,Temeke,Vijibweni,40,True,GeoData Consultants Ltd,SWC,,False,2000,submersible,submersible,submersible,other - school,other,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
36807,37887,0.0,2013-03-12,,1332,,36.7431713,-3.40405229,Tanganyika,0,Pangani,Tanganyika Pekasi,Arusha,2,3,Arusha Rural,Moshono,1,False,GeoData Consultants Ltd,Water Board,J,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
54436,27018,0.0,2013-03-12,0,29,0,39.1742908,-6.9680046,Zuleha,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,500,True,GeoData Consultants Ltd,WUG,,False,1970,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
23105,50888,0.0,2013-03-12,Government Of Tanzania,1219,Central govt,37.67249526,-3.6477695,Mkumbwa,0,Pangani,Kaseni,Kilimanjaro,3,2,Mwanga,Msangeni,260,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
47436,27042,0.0,2013-03-12,,1419,,36.73674273,-3.36526095,Mapera Juu,0,Pangani,Mapera,Arusha,2,3,Arusha Urban,Baraa,560,False,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
54626,51180,0.0,2013-03-12,,1307,,36.69536566,-3.3984592000000005,Kikwakwaru A,0,Pangani,Kikwakwaru,Arusha,2,3,Arusha Urban,Lemara,1,True,GeoData Consultants Ltd,Water Board,W,,2010,other,other,other,water board,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
7396,71342,30.0,2013-03-12,,1414,,36.69848758,-3.35963329,Sanawari,0,Pangani,Sanawari,Arusha,2,3,Arusha Urban,Sekei,2500,False,GeoData Consultants Ltd,Water Board,T,,2000,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
57654,64260,0.0,2013-03-12,Government Of Tanzania,1340,Central govt,37.65734898,-3.64819845,Kwa Elieneza,0,Pangani,Msangeni Kati,Kilimanjaro,3,2,Mwanga,Msangeni,220,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
22698,72459,0.0,2013-03-12,Government Of Tanzania,1385,Central govt,37.66731646,-3.62186841,Kwa Mzee Juma,0,Pangani,Kisanjuni,Kilimanjaro,3,2,Mwanga,Kifula,120,True,GeoData Consultants Ltd,,Vulue water supply,False,1972,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
16515,20303,0.0,2013-03-12,,1430,,36.43708808,-3.76149247,Irkisale Secondary School 2,0,Pangani,Shuleni,Arusha,2,1,Monduli,Lolkisale,1,False,GeoData Consultants Ltd,Parastatal,L,,2000,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
9392,54483,0.0,2013-03-12,Government Of Tanzania,1326,Central govt,37.67096168,-3.62514084,Kwa Mzee Andrea,0,Pangani,Mbale,Kilimanjaro,3,2,Mwanga,Kifula,150,True,GeoData Consultants Ltd,,Vulue water supply,False,1972,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
11605,19305,0.0,2013-03-12,Government Of Tanzania,1355,Central govt,37.66048443,-3.64367106,Kilema,0,Pangani,Msangeni Kati,Kilimanjaro,3,2,Mwanga,Msangeni,280,True,GeoData Consultants Ltd,VWC,Vulue water supply,False,1972,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
51027,61984,0.0,2013-03-12,0,77,0,39.14930933,-6.97979092,Kwa Jogoo,0,Wami / Ruvu,Mbondole,Dar es Salaam,7,2,Ilala,Msongola,1,True,GeoData Consultants Ltd,WUA,M,False,0,submersible,submersible,submersible,wug,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
10944,24524,0.0,2013-03-12,0,35,0,39.14523523,-6.97146211,Shule Ya Msingi Mbondole,0,Wami / Ruvu,Mtaa Wa Mbondole,Dar es Salaam,7,2,Ilala,Msongola,500,True,GeoData Consultants Ltd,Parastatal,,False,2010,submersible,submersible,submersible,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,communal standpipe,communal standpipe,non functional
44308,52465,50.0,2013-03-12,0,29,0,39.17802798,-6.98280588,Mji Mpya,0,Wami / Ruvu,Mtaa Wa Yangeyange,Dar es Salaam,7,2,Ilala,Msongola,200,,GeoData Consultants Ltd,WUG,,False,2010,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
