,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
49884,12198,0.0,2011-02-26,Kkkt,2065,Commu,34.2301473,-9.39217915,none,0,Lake Nyasa,Lwangilo,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Tandal,False,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
3568,1152,50.0,2011-02-26,Private Individual,-6,Da,38.86307452,-6.52588455,Mohamed,0,Wami / Ruvu,Zombengalawa,Pwani,6,1,Bagamoyo,Yombo,40,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,2011,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
27035,68893,0.0,2011-02-26,Af,439,Af,37.1321882,-6.79086929,Kwa Elinei,0,Wami / Ruvu,Sukutali,Morogoro,5,1,Kilosa,Kimamba A,100,True,GeoData Consultants Ltd,WUA,,True,2010,nira/tanira,nira/tanira,handpump,wua,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
27248,64186,0.0,2011-02-26,Ba As,2172,Villa,34.64691241,-9.62863681,none,0,Lake Nyasa,Mkunga,Iringa,11,4,Njombe,Matola,50,True,GeoData Consultants Ltd,VWC,Nyalik,False,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35601,20631,0.0,2011-02-26,Kkkt,1974,Commu,34.22118246,-9.36426416,none,0,Lake Nyasa,Luchala,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Ikonda,False,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
45812,44741,0.0,2011-02-26,Danida,1516,DWE,35.00165303,-8.17070378,none,0,Rufiji,C,Iringa,11,2,Mufindi,Sadani,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
50036,48967,0.0,2011-02-26,Private,117,DWE,38.86072584,-6.79655818,none,0,Wami / Ruvu,Kati,Pwani,6,2,Kibaha,Soga,1,True,GeoData Consultants Ltd,VWC,Borehole,True,1987,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
8072,41780,50.0,2011-02-26,Dwe,-1,DWE,38.74367444,-7.88012119,Jongo,0,Rufiji,Nyipala,Pwani,60,53,Rufiji,Mkongo,1,True,GeoData Consultants Ltd,VWC,,True,1974,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe,non functional
29320,20131,5000.0,2011-02-26,Wsdp,93,Wachina,38.85829734,-6.78277742,Cathoric Church,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,50,True,GeoData Consultants Ltd,Parastatal,Upper Ruvu,True,2010,mono,mono,motorpump,parastatal,parastatal,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
58696,56922,50.0,2011-02-26,Jica,89,Konoike,39.03742971,-7.11050964,Mtelea,0,Wami / Ruvu,Msanga Zalala,Pwani,6,3,Kisarawe,Msimbu,200,True,GeoData Consultants Ltd,VWC,,False,2009,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
49600,6195,0.0,2011-02-26,Wsdp,114,Wachina,38.85856823,-6.78303759,Zuwena Kindo,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,1,True,GeoData Consultants Ltd,Parastatal,Upper Ruvu Ba,True,2010,mono,mono,motorpump,private operator,commercial,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
27910,57366,0.0,2011-02-26,Kkkt,1959,Commu,34.22415713,-9.36355004,none,0,Lake Nyasa,Gongoti,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Ikonda,False,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
58052,23393,1000.0,2011-02-26,No,473,No,37.0599722,-6.77057797,Kwa Mama Keni,0,Wami / Ruvu,Bondeni A,Morogoro,5,1,Kilosa,Chanzuru,350,True,GeoData Consultants Ltd,VWC,,True,1979,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49570,20977,50.0,2011-02-26,Plan Int,95,DDCA,38.99717866,-7.15462424,Magengeni,0,Wami / Ruvu,Mwanzo Mgumu,Pwani,6,3,Kisarawe,Msimbu,350,True,GeoData Consultants Ltd,VWC,,False,2004,india mark iii,india mark iii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
58675,36993,20.0,2011-02-26,Private Individual,-14,Da,38.84975077,-6.54015323,Mbato,0,Wami / Ruvu,Uzaramoni,Pwani,6,1,Bagamoyo,Yombo,40,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,2006,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
57685,51201,5000.0,2011-02-26,Wsdp,112,Wachina,38.86578784,-6.82978407,Mshindo Shabani Bom,102,Wami / Ruvu,Bomu,Pwani,6,2,Kibaha,Soga,20,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2010,mono,mono,motorpump,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
26550,38686,0.0,2011-02-26,Dhv,338,DWE,37.83402762,-6.9370125,Shuleni,0,Wami / Ruvu,Luholole,Morogoro,5,2,Morogoro Rural,Mkuyuni,800,True,GeoData Consultants Ltd,VWC,,True,1992,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
49372,25181,5000.0,2011-02-26,Dawasco,122,local fundi,38.86492583,-6.77542456,Donat Shirima,102,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,10,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2008,mono,mono,motorpump,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
11709,27643,7000.0,2011-02-26,Wsdp,103,Wachina,38.85835891,-6.78242306,Msikitini,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,50,True,GeoData Consultants Ltd,Parastatal,Upper Ruvu,True,2010,mono,mono,motorpump,parastatal,parastatal,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
14472,4412,0.0,2011-02-26,Government Of Tanzania,-14,Centr,38.98992672,-7.94940946,Kibope,0,Rufiji,Azimio,Pwani,60,53,Rufiji,Ikwiriri,1,True,GeoData Consultants Ltd,VWC,,True,1974,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
45640,59144,5000.0,2011-02-26,Wsdp,101,Wachina,38.85982492,-6.78387886,Shaban Ally,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,10,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2010,mono,mono,motorpump,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
28544,10224,0.0,2011-02-26,Ahmadia,5,Ahmad,38.74645207,-7.87685618,Ahmadia,0,Rufiji,Nyipala,Pwani,60,53,Rufiji,Mkongo,1,True,GeoData Consultants Ltd,VWC,,True,1974,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
42169,1516,0.0,2011-02-26,Private Individual,-11,Da,38.84628976,-6.54320661,Msonde,0,Wami / Ruvu,Congo,Pwani,6,1,Bagamoyo,Yombo,30,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,2009,mono,mono,motorpump,private operator,commercial,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
2673,30067,1200.0,2011-02-26,Dhv,413,DWE,37.3810105,-6.32419131,Mgudeni,0,Wami / Ruvu,Majungu,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,,True,1978,other,other,other,vwc,user-group,pay annually,annually,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
30019,8340,20.0,2011-02-26,Private,-14,Priva,38.99068097,-7.94658658,Masanja,0,Rufiji,Umwe,Pwani,60,53,Rufiji,Ikwiriri,1,False,GeoData Consultants Ltd,Private operator,,True,2009,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,hand dtw,borehole,groundwater,communal standpipe,communal standpipe,functional
44938,35601,0.0,2011-02-26,Ba As,2185,Villa,34.6471007,-9.63076764,none,0,Lake Nyasa,Mchabachaba,Iringa,11,4,Njombe,Matola,25,True,GeoData Consultants Ltd,VWC,Nyalik,False,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
25938,14058,10.0,2011-02-26,Private Individual,-10,Da,38.84602794,-6.54683945,Mazengo,0,Wami / Ruvu,Chombe,Pwani,6,1,Bagamoyo,Yombo,15,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,1996,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
30074,57143,1200.0,2011-02-26,Dhv,410,DWE,37.39116746,-6.31389738,Ilonga,0,Wami / Ruvu,Tongolo,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,,True,1996,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
13485,28995,0.0,2011-02-26,Dhv,399,DWE,37.80945384,-6.92588637,Kwa Mama Kisiga,0,Wami / Ruvu,Kibwaya,Morogoro,5,2,Morogoro Rural,Mkuyuni,500,True,GeoData Consultants Ltd,VWC,,True,1994,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
34604,25053,0.0,2011-02-26,Danida,1590,DWE,35.05430513,-8.20975255,none,0,Rufiji,M,Iringa,11,2,Mufindi,Sadani,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
50888,33133,40.0,2011-02-26,Private,32,Private,39.28666011,-6.97807319,Kwa Abdallah Hussain,0,Wami / Ruvu,Mwandege,Pwani,60,43,Mkuranga,Vikindu,6922,True,GeoData Consultants Ltd,Private operator,,False,2006,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
50892,51883,50.0,2011-02-26,Finland,105,DWE,38.85931151,-6.78515473,Kwa Simon,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,50,True,GeoData Consultants Ltd,VWC,upper Ruvu,True,1986,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
28551,16524,0.0,2011-02-26,Priva,2146,Villa,34.64083383,-9.5522185,none,0,Lake Nyasa,Lizaboni,Iringa,11,4,Njombe,Matola,20,False,GeoData Consultants Ltd,VWC,Ihongo,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41207,73363,1000.0,2011-02-26,Missi,1585,Missi,35.24352102,-7.95270011,none,0,Rufiji,Shuleni,Iringa,11,1,Iringa Rural,Maboga,350,True,GeoData Consultants Ltd,VWC,Maboga,True,2008,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
12945,64813,0.0,2011-02-26,Kkkt,1960,Commu,34.23371704,-9.36860131,none,0,Lake Nyasa,Ikonda Bo,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Ikonda,False,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
6262,43668,0.0,2011-02-26,African 2000 Network,107,Kalugendo,39.00178321,-7.15823591,Mwanzo Mgumu Primary School,0,Wami / Ruvu,Mwanzo Mgumu Mjini,Pwani,6,3,Kisarawe,Msimbu,230,True,GeoData Consultants Ltd,Trust,Rain water harvesting,False,2010,gravity,gravity,gravity,trust,commercial,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
57719,26377,0.0,2011-02-26,Private Individual,6,Da,38.84428613,-6.54579405,Zimbwe,0,Wami / Ruvu,Chombe,Pwani,6,1,Bagamoyo,Yombo,60,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,1988,mono,mono,motorpump,private operator,commercial,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
58824,66158,0.0,2011-02-26,Dhv,482,DWE,37.82051931,-6.89148402,Zahanati,0,Wami / Ruvu,Ccm,Morogoro,5,2,Morogoro Rural,Mkuyuni,220,True,GeoData Consultants Ltd,VWC,,True,1994,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
34766,25493,300.0,2011-02-26,Dwe,-8,DWE,38.75664095,-7.88685922,Mtambo,0,Rufiji,Mkoge,Pwani,60,53,Rufiji,Mkongo,1,True,GeoData Consultants Ltd,VWC,,True,1974,mono,mono,motorpump,vwc,user-group,other,other,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
25626,40552,0.0,2011-02-26,Priva,2267,Villa,34.60815012,-9.55913907,none,0,Lake Nyasa,Mjimwema,Iringa,11,4,Njombe,Matola,20,False,GeoData Consultants Ltd,VWC,Nyamno,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
48221,44389,500.0,2011-02-26,World Bank,353,Gwasco L,37.51151695,-6.26657455,Kwa Dikenga,0,Wami / Ruvu,Mvuleni,Morogoro,5,6,Mvomero,Hembeti,128,True,GeoData Consultants Ltd,VWC,Dimamba,True,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
29039,65535,200.0,2011-02-26,Dhv,367,RWE,37.46527973,-6.30579454,Kwa Mbena,0,Wami / Ruvu,Komvuma,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,,True,1984,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
26038,35695,0.0,2011-02-26,Ba As,2166,Villa,34.65330562,-9.63853613,none,0,Lake Nyasa,Mchabachaba,Iringa,11,4,Njombe,Matola,20,True,GeoData Consultants Ltd,VWC,Nyalik,False,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13031,2480,15000.0,2011-02-26,Wsdp,116,Wachina,38.86599501,-6.83004339,Yahaya Swaga,0,Wami / Ruvu,Bomu,Pwani,6,2,Kibaha,Soga,15,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,0,mono,mono,motorpump,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
48376,34659,0.0,2011-02-26,Dhv,444,DWE,37.82413259,-6.88609898,Kwa Aziza,0,Wami / Ruvu,Bong'Wa,Morogoro,5,2,Morogoro Rural,Mkuyuni,100,True,GeoData Consultants Ltd,VWC,,True,1994,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
14119,56850,20.0,2011-02-26,Private,-19,Priva,38.98441107,-7.94588903,Msikitini,0,Rufiji,Msikitini,Pwani,60,53,Rufiji,Ikwiriri,1,False,GeoData Consultants Ltd,Private operator,,True,2007,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
57908,8991,0.0,2011-02-26,Kkkt,2025,Commu,34.23166394,-9.39080494,none,0,Lake Nyasa,Lwangilo,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Tandal,False,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
50489,67264,1200.0,2011-02-26,Dhv,397,DWE,37.40691991,-6.33980416,Mpakani,0,Wami / Ruvu,Mpakani,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,,True,1996,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
26375,51781,0.0,2011-02-26,Private Individual,-6,Da,38.8421572,-6.54451782,Ndila,0,Wami / Ruvu,Chombe,Pwani,6,1,Bagamoyo,Yombo,10,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,1992,mono,mono,motorpump,private operator,commercial,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
7923,20090,0.0,2011-02-26,Rc Ch,2181,RC Ch,34.638802899999995,-9.54825079,none,0,Lake Nyasa,Lizaboni,Iringa,11,4,Njombe,Matola,18,False,GeoData Consultants Ltd,VWC,Ihongo,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34359,30189,0.0,2011-02-26,Plan Int,173,DDCA,39.01467011,-7.02113995,Bangusilo,0,Wami / Ruvu,Yamba,Pwani,6,3,Kisarawe,Msimbu,300,True,GeoData Consultants Ltd,VWC,,False,2004,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
26278,8915,5000.0,2011-02-26,Wsdp,99,Wachina,38.85921611,-6.78358564,Mbonde,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,10,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2010,gravity,gravity,gravity,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
7512,72164,0.0,2011-02-26,Kkkt,2061,Commu,34.24597049,-9.37224092,none,0,Lake Nyasa,Utsewa,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Tandal,False,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
45859,26747,5000.0,2011-02-26,Private,125,DWE,38.86592222,-6.77537676,Minja,0,Wami / Ruvu,Kigero,Pwani,6,2,Kibaha,Soga,20,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2008,mono,mono,motorpump,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
44947,52817,50.0,2011-02-26,Finland,99,DWE,38.85757698,-6.78530113,Mwl Mpate,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,50,True,GeoData Consultants Ltd,VWC,Upper Ruvu Ba,True,1986,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,non functional
8470,659,300.0,2011-02-26,Dwe,-4,DWE,38.74718204,-7.88289399,Police,0,Rufiji,Kitundu,Pwani,60,53,Rufiji,Mkongo,1,True,GeoData Consultants Ltd,VWC,,True,1974,mono,mono,motorpump,vwc,user-group,other,other,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
29888,13745,0.0,2011-02-26,Dhv,390,DWE,37.41771413,-6.32651794,Milongwe,0,Wami / Ruvu,Milongwe,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,,True,1978,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
2565,19256,0.0,2011-02-26,Rc Ch,2172,RC Ch,34.63905166,-9.54648519,none,0,Lake Nyasa,Lizaboni,Iringa,11,4,Njombe,Matola,23,False,GeoData Consultants Ltd,VWC,Ihongo,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28965,42055,0.0,2011-02-26,Kkkt,1911,Commu,34.22743156,-9.36871825,none,0,Lake Nyasa,Gongoti,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Ikonda,False,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
6228,47186,50.0,2011-02-26,Private,42,Private,39.29073393,-6.97115669,Kwa Mama Hadija,0,Wami / Ruvu,Mwandege,Pwani,60,43,Mkuranga,Vikindu,6922,True,GeoData Consultants Ltd,Private operator,,False,2008,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
2235,47063,0.0,2011-02-26,Parastatal,3,Da,38.86779169,-6.53802003,Matimbwa Sec School,0,Wami / Ruvu,Ngogomoni,Pwani,6,1,Bagamoyo,Yombo,500,True,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,2010,mono,mono,motorpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
40606,61284,0.0,2011-02-26,Kkkt,2111,Commu,34.24977962,-9.36639253,none,0,Lake Nyasa,Utsewa,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Tandal,False,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28462,73770,0.0,2011-02-26,Private Individual,-3,Da,38.84911108,-6.54184682,Kizito,0,Wami / Ruvu,Uzaramoni,Pwani,6,1,Bagamoyo,Yombo,24,True,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,1980,mono,mono,motorpump,private operator,commercial,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
26075,36697,0.0,2011-02-26,Ba As,2177,Villa,34.64316787,-9.62319029,none,0,Lake Nyasa,Mkunga,Iringa,11,4,Njombe,Matola,15,True,GeoData Consultants Ltd,VWC,Nyalik,False,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
44955,51146,0.0,2011-02-26,Rc Ch,2280,RC Ch,34.61431742,-9.54922888,none,0,Lake Nyasa,Nyamnoge,Iringa,11,4,Njombe,Matola,200,False,GeoData Consultants Ltd,VWC,Nyamno,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
48296,2894,0.0,2011-02-26,African Relie,22,Af,38.87015001,-6.53764961,Matimbwa,0,Wami / Ruvu,Ngogomoni,Pwani,6,1,Bagamoyo,Yombo,530,True,GeoData Consultants Ltd,VWC,,False,2008,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
35996,12182,0.0,2011-02-26,Dhv,422,DWE,37.81111064,-6.91137481,Kwa Mzee Mwagamwaga,0,Wami / Ruvu,Morogoro Maboga,Morogoro,5,2,Morogoro Rural,Mkuyuni,150,True,GeoData Consultants Ltd,VWC,,True,1994,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
30246,62646,50.0,2011-02-26,Private,34,Private,39.28815528,-6.97399138,Kwa Rukia Abdallah,0,Wami / Ruvu,Mwandege,Pwani,60,43,Mkuranga,Vikindu,6922,True,GeoData Consultants Ltd,Private operator,,False,0,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
34630,52338,20.0,2011-02-26,Private,-11,Priva,38.99029623,-7.94999846,Mwene,0,Rufiji,Azimio,Pwani,60,53,Rufiji,Ikwiriri,1,False,GeoData Consultants Ltd,Private operator,,True,2008,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
4971,3661,0.0,2011-02-26,Tanroad,384,TANROAD,37.42549107,-6.32732519,Ofisi Yakijiji,0,Wami / Ruvu,Shuleni,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,,True,1992,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
59132,2554,0.0,2011-02-26,Rc Ch,2148,RC Ch,34.64197444,-9.55419206,none,0,Lake Nyasa,Lizaboni,Iringa,11,4,Njombe,Matola,40,False,GeoData Consultants Ltd,VWC,Ihongo,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15509,60211,0.0,2011-02-26,Dwe,-2,DWE,38.81672376,-7.91372482,Pala,0,Rufiji,Beta,Pwani,60,53,Rufiji,Mkongo,1,True,GeoData Consultants Ltd,VWC,,True,1974,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
42550,28157,5000.0,2011-02-26,Wsdp,104,Wachina,38.86002995,-6.78371884,Haj Mpate,0,Wami / Ruvu,Vikuge,Pwani,6,2,Kibaha,Soga,12,True,GeoData Consultants Ltd,Parastatal,upper Ruvu,True,2010,mono,mono,motorpump,private operator,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
